dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,FD,fuel_swelling,fuel_gas_swelling
3.5414e-05,0.66879,0.025331,2.1391e-18,32629.0,6.0884e-10,5.3305e-31,3.0413e+21,12.768,0.60257
3.5414e-05,0.66879,0.025331,2.1391e-18,32629.0,6.0884e-10,5.3305e-31,4.009e+21,19.493,3.4569
3.5414e-05,0.66879,0.025331,2.1391e-18,32629.0,6.0884e-10,5.3305e-31,5.0458e+21,29.472,9.2893
3.5414e-05,0.66879,0.025331,2.1391e-18,32629.0,6.0884e-10,5.3305e-31,6.0134e+21,40.2,16.147
3.5414e-05,0.66879,0.025331,2.1391e-18,32629.0,6.0884e-10,5.3305e-31,6.9811e+21,52.182,24.257
3.908e-05,0.64945,0.030977,2.3499e-18,30401.0,6.6407e-10,5.1776e-31,1.0368e+21,4.3195,0.1723
3.908e-05,0.64945,0.030977,2.3499e-18,30401.0,6.6407e-10,5.1776e-31,2.0045e+21,8.2546,0.23667
3.908e-05,0.64945,0.030977,2.3499e-18,30401.0,6.6407e-10,5.1776e-31,3.0413e+21,12.791,0.62561
3.908e-05,0.64945,0.030977,2.3499e-18,30401.0,6.6407e-10,5.1776e-31,4.009e+21,20.077,4.0407
3.908e-05,0.64945,0.030977,2.3499e-18,30401.0,6.6407e-10,5.1776e-31,5.0458e+21,30.917,10.734
3.908e-05,0.64945,0.030977,2.3499e-18,30401.0,6.6407e-10,5.1776e-31,6.0134e+21,42.533,18.48
3.908e-05,0.64945,0.030977,2.3499e-18,30401.0,6.6407e-10,5.1776e-31,6.9811e+21,55.55,27.625
3.6487e-05,0.73858,0.021413,1.9968e-18,27481.0,5.7464e-10,5.2406e-31,1.0368e+21,4.3562,0.20897
3.6487e-05,0.73858,0.021413,1.9968e-18,27481.0,5.7464e-10,5.2406e-31,2.0045e+21,8.3296,0.31163
3.6487e-05,0.73858,0.021413,1.9968e-18,27481.0,5.7464e-10,5.2406e-31,3.0413e+21,12.739,0.57375
3.6487e-05,0.73858,0.021413,1.9968e-18,27481.0,5.7464e-10,5.2406e-31,4.009e+21,19.28,3.2445
3.6487e-05,0.73858,0.021413,1.9968e-18,27481.0,5.7464e-10,5.2406e-31,5.0458e+21,29.031,8.8481
3.6487e-05,0.73858,0.021413,1.9968e-18,27481.0,5.7464e-10,5.2406e-31,6.0134e+21,39.559,15.505
3.6487e-05,0.73858,0.021413,1.9968e-18,27481.0,5.7464e-10,5.2406e-31,6.9811e+21,51.331,23.406
3.8135e-05,0.70974,0.01929,1.6167e-18,29317.0,5.3376e-10,5.4165e-31,1.0368e+21,4.4105,0.26332
3.8135e-05,0.70974,0.01929,1.6167e-18,29317.0,5.3376e-10,5.4165e-31,2.0045e+21,8.4427,0.42477
3.8135e-05,0.70974,0.01929,1.6167e-18,29317.0,5.3376e-10,5.4165e-31,3.0413e+21,13.004,0.83927
3.8135e-05,0.70974,0.01929,1.6167e-18,29317.0,5.3376e-10,5.4165e-31,4.009e+21,20.079,4.0429
3.8135e-05,0.70974,0.01929,1.6167e-18,29317.0,5.3376e-10,5.4165e-31,5.0458e+21,30.629,10.446
