%eval_id interface dGrainHBS FaceCovMax SwellLink vResol DatomFissGBx fNucleate aAtomDifFiss FD1 fuel_swelling1 FD2 fuel_swelling2 FD3 fuel_swelling3
0 1980 3.253E-05 0.708 2.821E-02 1.675E-18 2.772E+04 5.384E-10 4.735E-31 .2004480008009508E+22 8.382377898480179 .4008960016019010E+22 18.55180209049603 .6013440024028510E+22 36.49442285613640
0 1981 3.927E-05 0.732 2.509E-02 2.050E-18 2.785E+04 5.956E-10 5.277E-31 .2004480008009508E+22 8.317644356466239 .4008960016019010E+22 19.76599006822042 .6013440024028510E+22 41.35846022222355
0 1982 3.755E-05 0.831 2.215E-02 1.875E-18 3.805E+04 6.870E-10 4.350E-31 .2004480008009508E+22 8.323825420226742 .4008960016019010E+22 18.79680978648762 .6013440024028510E+22 37.88809932149921
0 1983 3.723E-05 0.760 2.445E-02 1.938E-18 3.306E+04 6.103E-10 5.510E-31 .2004480008009508E+22 8.369475440332792 .4008960016019010E+22 19.23433584838170 .6013440024028510E+22 39.24451623876102
0 1984 4.047E-05 0.697 2.548E-02 2.227E-18 2.763E+04 6.462E-10 4.685E-31 .2004480008009508E+22 8.244299397169520 .4008960016019010E+22 20.16263973379737 .6013440024028510E+22 43.00945285633998
0 1985 3.421E-05 0.721 2.153E-02 1.702E-18 3.030E+04 6.478E-10 4.590E-31 .2004480008009508E+22 8.356912876721871 .4008960016019010E+22 18.99727931370810 .6013440024028510E+22 38.27849498644963
0 1986 3.740E-05 0.620 2.602E-02 2.193E-18 3.294E+04 6.096E-10 4.698E-31 .2004480008009508E+22 8.278214456799958 .4008960016019010E+22 20.23475079214355 .6013440024028510E+22 42.96758821301291
0 1987 4.061E-05 0.690 2.594E-02 1.955E-18 3.236E+04 6.208E-10 6.235E-31 .2004480008009508E+22 8.394396057233177 .4008960016019010E+22 20.41366107050588 .6013440024028510E+22 43.37763872412759
0 1988 4.987E-05 0.862 2.202E-02 1.646E-18 3.013E+04 4.844E-10 5.732E-31 .2004480008009508E+22 8.467541479734596 .4008960016019010E+22 20.95530352206037 .6013440024028510E+22 45.49192295910128
0 1989 3.718E-05 0.824 2.311E-02 2.105E-18 2.830E+04 6.920E-10 5.046E-31 .2004480008009508E+22 8.279826124947300 .4008960016019010E+22 18.66388458655456 .6013440024028510E+22 37.61429518385329
0 1990 3.483E-05 0.704 2.555E-02 2.123E-18 2.934E+04 6.364E-10 5.501E-31 .2004480008009508E+22 8.311508806273558 .4008960016019010E+22 19.06647855511135 .6013440024028510E+22 38.73843898285612
0 1991 3.486E-05 0.612 2.406E-02 1.635E-18 2.730E+04 5.140E-10 5.832E-31 .2004480008009508E+22 8.457775470914850 .4008960016019010E+22 20.07271174661938 .6013440024028510E+22 41.61180211887071
0 1992 3.409E-05 0.829 2.803E-02 1.913E-18 2.717E+04 4.736E-10 5.181E-31 .2004480008009508E+22 8.364917311570217 .4008960016019010E+22 17.92452947120545 .6013440024028510E+22 34.52990006899018
0 1993 3.799E-05 0.803 2.630E-02 1.827E-18 2.874E+04 4.854E-10 4.515E-31 .2004480008009508E+22 8.350593914484033 .4008960016019010E+22 18.95974792458793 .6013440024028510E+22 38.36384483378607
0 1994 4.418E-05 0.859 2.234E-02 1.963E-18 2.992E+04 6.423E-10 4.440E-31 .2004480008009508E+22 8.292148654785485 .4008960016019010E+22 19.79997130045778 .6013440024028510E+22 41.77611080878960
0 1995 4.136E-05 0.718 2.346E-02 1.892E-18 2.070E+04 5.814E-10 5.992E-31 .2004480008009508E+22 8.351837393358611 .4008960016019010E+22 20.35590119847846 .6013440024028510E+22 43.42724219122743
0 1996 4.101E-05 0.796 2.678E-02 1.805E-18 3.464E+04 6.101E-10 6.711E-31 .2004480008009508E+22 8.462571636928955 .4008960016019010E+22 19.71436287020918 .6013440024028510E+22 40.78020382580377
0 1997 4.243E-05 0.801 3.022E-02 2.241E-18 2.292E+04 6.267E-10 4.126E-31 .2004480008009508E+22 8.193029254467850 .4008960016019010E+22 19.48902810786406 .6013440024028510E+22 40.85278247292301
0 1998 3.476E-05 0.803 2.309E-02 2.021E-18 2.885E+04 7.212E-10 5.359E-31 .2004480008009508E+22 8.309050204301037 .4008960016019010E+22 18.33557802808465 .6013440024028510E+22 36.33429454223945
0 1999 4.165E-05 0.705 2.358E-02 1.959E-18 3.124E+04 6.278E-10 4.595E-31 .2004480008009508E+22 8.308747802705795 .4008960016019010E+22 20.48874612616003 .6013440024028510E+22 43.98340459717753
0 2000 4.063E-05 0.805 2.365E-02 2.185E-18 3.256E+04 5.672E-10 5.655E-31 .2004480008009508E+22 8.331539471023691 .4008960016019010E+22 19.51997941598599 .6013440024028510E+22 40.57023555209514
0 2001 4.129E-05 0.882 2.605E-02 2.071E-18 3.242E+04 5.368E-10 5.513E-31 .2004480008009508E+22 8.353770931617706 .4008960016019010E+22 19.01941200786537 .6013440024028510E+22 38.75978111617482
0 2002 4.199E-05 0.729 2.273E-02 1.991E-18 3.421E+04 5.700E-10 5.258E-31 .2004480008009508E+22 8.357272219651007 .4008960016019010E+22 20.44646340192076 .6013440024028510E+22 43.72004517811332
0 2003 4.079E-05 0.792 2.375E-02 2.198E-18 3.144E+04 6.325E-10 4.761E-31 .2004480008009508E+22 8.270959771319742 .4008960016019010E+22 19.58710442565106 .6013440024028510E+22 40.97245600317815
0 2004 3.644E-05 0.762 2.895E-02 1.929E-18 3.030E+04 6.422E-10 5.317E-31 .2004480008009508E+22 8.346162928632976 .4008960016019010E+22 18.88421019046927 .6013440024028510E+22 38.01279374472696
0 2005 3.686E-05 0.776 2.698E-02 1.820E-18 2.713E+04 7.293E-10 5.128E-31 .2004480008009508E+22 8.332995361121863 .4008960016019010E+22 18.92414382487983 .6013440024028510E+22 38.22760394082700
0 2006 4.249E-05 0.775 2.876E-02 2.220E-18 2.608E+04 5.821E-10 4.556E-31 .2004480008009508E+22 8.244377798746614 .4008960016019010E+22 19.80160689620396 .6013440024028510E+22 41.80633086370283
0 2007 3.143E-05 0.858 2.215E-02 1.971E-18 2.755E+04 6.123E-10 5.170E-31 .2004480008009508E+22 8.324524566914347 .4008960016019010E+22 17.29179210729317 .6013440024028510E+22 32.29944290032142
0 2008 3.313E-05 0.803 2.287E-02 2.114E-18 2.906E+04 5.967E-10 5.866E-31 .2004480008009508E+22 8.335880802594831 .4008960016019010E+22 18.01370333789430 .6013440024028510E+22 34.99271478061961
0 2009 4.369E-05 0.718 2.495E-02 1.764E-18 2.976E+04 6.060E-10 4.639E-31 .2004480008009508E+22 8.351282505190374 .4008960016019010E+22 20.75715432025791 .6013440024028510E+22 44.81252012036900
0 2010 3.785E-05 0.710 2.387E-02 1.775E-18 3.323E+04 6.202E-10 5.422E-31 .2004480008009508E+22 8.400730882193457 .4008960016019010E+22 19.82250712812651 .6013440024028510E+22 41.17630823099333
0 2011 4.006E-05 0.674 2.074E-02 2.036E-18 2.428E+04 6.075E-10 5.311E-31 .2004480008009508E+22 8.303735025455715 .4008960016019010E+22 20.52427583193781 .6013440024028510E+22 44.14353448343478
0 2012 4.701E-05 0.769 2.509E-02 2.267E-18 2.867E+04 6.302E-10 4.972E-31 .2004480008009508E+22 8.258646844209023 .4008960016019010E+22 20.77467994498749 .6013440024028510E+22 45.38643108363836
0 2013 3.739E-05 0.760 2.251E-02 2.324E-18 2.901E+04 5.656E-10 5.799E-31 .2004480008009508E+22 8.298780738330594 .4008960016019010E+22 19.21240631031447 .6013440024028510E+22 39.50182905070431
0 2014 4.066E-05 0.753 2.046E-02 1.984E-18 2.511E+04 5.733E-10 4.731E-31 .2004480008009508E+22 8.296611518736546 .4008960016019010E+22 20.00820181669567 .6013440024028510E+22 42.39603662664459
0 2015 3.788E-05 0.646 2.111E-02 2.037E-18 3.106E+04 6.335E-10 4.497E-31 .2004480008009508E+22 8.286519678896710 .4008960016019010E+22 20.31778440095684 .6013440024028510E+22 43.31738579559028
0 2016 3.345E-05 0.801 2.585E-02 2.089E-18 3.135E+04 5.842E-10 4.629E-31 .2004480008009508E+22 8.293366851749189 .4008960016019010E+22 17.98496211970074 .6013440024028510E+22 34.98120697535707
0 2017 4.404E-05 0.696 2.845E-02 2.267E-18 3.105E+04 4.703E-10 5.034E-31 .2004480008009508E+22 8.303104223880638 .4008960016019010E+22 20.76148173467539 .6013440024028510E+22 45.03877013080709
0 2018 3.714E-05 0.632 2.277E-02 2.265E-18 3.350E+04 5.493E-10 4.129E-31 .2004480008009508E+22 8.248439691656607 .4008960016019010E+22 20.17707016551114 .6013440024028510E+22 42.89503590344292
0 2019 3.705E-05 0.816 2.505E-02 1.749E-18 3.035E+04 6.031E-10 4.360E-31 .2004480008009508E+22 8.340808490962354 .4008960016019010E+22 18.72846051397122 .6013440024028510E+22 37.53253476565207
0 2020 3.685E-05 0.786 2.481E-02 2.022E-18 2.740E+04 5.851E-10 4.518E-31 .2004480008009508E+22 8.285282790614593 .4008960016019010E+22 18.83018363055923 .6013440024028510E+22 38.12051303314278
0 2021 4.423E-05 0.707 2.765E-02 1.824E-18 3.115E+04 6.214E-10 4.910E-31 .2004480008009508E+22 8.355049374830879 .4008960016019010E+22 20.82006261367833 .6013440024028510E+22 45.00849484627932
0 2022 3.443E-05 0.759 2.380E-02 1.830E-18 2.761E+04 4.875E-10 4.753E-31 .2004480008009508E+22 8.358809446398816 .4008960016019010E+22 18.63350203806955 .6013440024028510E+22 37.06466428112430
0 2023 4.329E-05 0.768 2.652E-02 2.086E-18 2.727E+04 5.559E-10 5.091E-31 .2004480008009508E+22 8.307020791954297 .4008960016019010E+22 20.15991230280634 .6013440024028510E+22 42.91986525913731
0 2024 3.308E-05 0.770 2.926E-02 1.578E-18 2.618E+04 6.040E-10 4.716E-31 .2004480008009508E+22 8.385217849568560 .4008960016019010E+22 18.17652442138655 .6013440024028510E+22 35.20714672199070
0 2025 3.725E-05 0.760 2.762E-02 1.938E-18 3.159E+04 5.165E-10 5.863E-31 .2004480008009508E+22 8.400231004929456 .4008960016019010E+22 19.14589802026032 .6013440024028510E+22 38.83476029395131
0 2026 4.011E-05 0.673 2.447E-02 1.994E-18 2.790E+04 6.231E-10 4.756E-31 .2004480008009508E+22 8.298284483163162 .4008960016019010E+22 20.40529552582657 .6013440024028510E+22 43.65596471680713
0 2027 4.064E-05 0.690 2.793E-02 2.072E-18 2.792E+04 5.536E-10 4.326E-31 .2004480008009508E+22 8.273424630230410 .4008960016019010E+22 20.20198980533154 .6013440024028510E+22 43.00653308926147
0 2028 4.562E-05 0.758 2.237E-02 2.042E-18 3.087E+04 6.136E-10 5.344E-31 .2004480008009508E+22 8.330868793035398 .4008960016019010E+22 20.84301228976702 .6013440024028510E+22 45.36985032111998
0 2029 4.157E-05 0.692 2.266E-02 1.928E-18 2.761E+04 5.659E-10 5.242E-31 .2004480008009508E+22 8.346507117777119 .4008960016019010E+22 20.64734660245436 .6013440024028510E+22 44.44456550099392
0 2030 3.913E-05 0.888 2.676E-02 2.153E-18 3.323E+04 5.586E-10 5.286E-31 .2004480008009508E+22 8.324944406370385 .4008960016019010E+22 18.51127171507218 .6013440024028510E+22 36.99781739717704
0 2031 3.560E-05 0.795 2.193E-02 1.899E-18 2.431E+04 5.142E-10 4.820E-31 .2004480008009508E+22 8.327532828586188 .4008960016019010E+22 18.61205380462396 .6013440024028510E+22 37.21141315164055
0 2032 3.845E-05 0.627 2.377E-02 2.195E-18 3.307E+04 6.242E-10 4.480E-31 .2004480008009508E+22 8.264270983376942 .4008960016019010E+22 20.45823468276235 .6013440024028510E+22 43.87426771502552
0 2033 3.828E-05 0.853 2.728E-02 2.040E-18 3.122E+04 6.392E-10 5.079E-31 .2004480008009508E+22 8.315270121511729 .4008960016019010E+22 18.58854722649071 .6013440024028510E+22 37.22665043688866
0 2034 3.639E-05 0.738 2.085E-02 1.690E-18 3.334E+04 6.048E-10 5.639E-31 .2004480008009508E+22 8.436348782269071 .4008960016019010E+22 19.42503609918627 .6013440024028510E+22 39.67151307270162
0 2035 4.269E-05 0.757 3.121E-02 2.245E-18 2.695E+04 6.181E-10 5.608E-31 .2004480008009508E+22 8.286560925408097 .4008960016019010E+22 19.91966394395062 .6013440024028510E+22 42.07027841611246
0 2036 5.008E-05 0.700 2.622E-02 2.001E-18 3.730E+04 5.847E-10 5.790E-31 .2004480008009508E+22 8.387891820933637 .4008960016019010E+22 21.87420663830041 .6013440024028510E+22 48.93284611097399
0 2037 2.792E-05 0.653 2.823E-02 1.703E-18 3.069E+04 5.873E-10 5.318E-31 .2004480008009508E+22 8.409648938665445 .4008960016019010E+22 17.98228125958191 .6013440024028510E+22 34.11761698615622
0 2038 3.424E-05 0.714 2.605E-02 2.122E-18 3.432E+04 6.547E-10 4.149E-31 .2004480008009508E+22 8.258363113590732 .4008960016019010E+22 18.80076979135970 .6013440024028510E+22 37.91178360098930
0 2039 3.962E-05 0.743 2.280E-02 2.103E-18 2.988E+04 5.581E-10 4.861E-31 .2004480008009508E+22 8.302192625790338 .4008960016019010E+22 19.80997007782023 .6013440024028510E+22 41.60856185674768
0 2040 4.110E-05 0.709 2.554E-02 2.246E-18 3.217E+04 6.630E-10 5.292E-31 .2004480008009508E+22 8.284671735084078 .4008960016019010E+22 20.23899559954350 .6013440024028510E+22 43.17597953399813
0 2041 4.820E-05 0.752 2.676E-02 2.075E-18 2.620E+04 6.425E-10 5.412E-31 .2004480008009508E+22 8.302665047998442 .4008960016019010E+22 21.06499064136666 .6013440024028510E+22 46.28107328392282
0 2042 3.662E-05 0.807 2.614E-02 1.912E-18 3.021E+04 5.029E-10 5.942E-31 .2004480008009508E+22 8.407931153538629 .4008960016019010E+22 18.70440826144345 .6013440024028510E+22 37.29200246772679
0 2043 3.692E-05 0.748 2.503E-02 2.078E-18 3.682E+04 6.654E-10 5.751E-31 .2004480008009508E+22 8.353052489907684 .4008960016019010E+22 19.22403668851697 .6013440024028510E+22 39.24533740226121
0 2044 3.882E-05 0.625 2.026E-02 1.897E-18 3.381E+04 6.231E-10 4.689E-31 .2004480008009508E+22 8.336185341129267 .4008960016019010E+22 20.78623809078300 .6013440024028510E+22 44.80827701869060
0 2045 3.862E-05 0.778 2.896E-02 1.896E-18 2.770E+04 5.760E-10 5.089E-31 .2004480008009508E+22 8.344140385427458 .4008960016019010E+22 19.18470039171419 .6013440024028510E+22 39.16494467450878
0 2046 3.848E-05 0.719 2.177E-02 2.230E-18 2.624E+04 6.457E-10 5.003E-31 .2004480008009508E+22 8.253644854727156 .4008960016019010E+22 19.75180591387691 .6013440024028510E+22 41.53846862923744
0 2047 3.540E-05 0.639 2.441E-02 1.955E-18 3.013E+04 6.232E-10 4.557E-31 .2004480008009508E+22 8.304428855422792 .4008960016019010E+22 19.77218035468398 .6013440024028510E+22 41.17512907654739
0 2048 4.229E-05 0.720 2.289E-02 2.139E-18 3.238E+04 6.327E-10 4.753E-31 .2004480008009508E+22 8.284984241699876 .4008960016019010E+22 20.48253748417910 .6013440024028510E+22 44.10074201073535
0 2049 3.863E-05 0.825 2.444E-02 1.772E-18 2.462E+04 6.402E-10 5.282E-31 .2004480008009508E+22 8.355792377293698 .4008960016019010E+22 19.00199266711411 .6013440024028510E+22 38.55866806234260
0 2050 4.922E-05 0.690 2.301E-02 1.975E-18 3.302E+04 5.648E-10 4.638E-31 .2004480008009508E+22 8.325517017484479 .4008960016019010E+22 21.90529512233991 .6013440024028510E+22 49.26154393938222
0 2051 4.344E-05 0.831 2.511E-02 2.088E-18 2.909E+04 5.939E-10 5.595E-31 .2004480008009508E+22 8.329874549568867 .4008960016019010E+22 19.79970813934160 .6013440024028510E+22 41.63081184126990
0 2052 3.526E-05 0.709 2.441E-02 1.812E-18 2.968E+04 5.935E-10 4.915E-31 .2004480008009508E+22 8.357859305816389 .4008960016019010E+22 19.21742838370947 .6013440024028510E+22 39.08383804504603
0 2053 3.397E-05 0.694 2.552E-02 2.100E-18 2.920E+04 5.982E-10 5.164E-31 .2004480008009508E+22 8.307207424366116 .4008960016019010E+22 18.95088336090006 .6013440024028510E+22 38.30011677582051
0 2054 4.332E-05 0.772 2.661E-02 1.998E-18 3.220E+04 6.346E-10 4.808E-31 .2004480008009508E+22 8.314402113091214 .4008960016019010E+22 20.15709234048763 .6013440024028510E+22 42.84234500104598
0 2055 4.397E-05 0.631 3.063E-02 1.994E-18 3.317E+04 5.820E-10 4.779E-31 .2004480008009508E+22 8.326432866155537 .4008960016019010E+22 21.18460517694557 .6013440024028510E+22 46.33764102246983
0 2056 3.806E-05 0.658 2.535E-02 2.202E-18 3.057E+04 5.426E-10 5.629E-31 .2004480008009508E+22 8.325008374813137 .4008960016019010E+22 20.11774934579222 .6013440024028510E+22 42.49360640736772
0 2057 4.313E-05 0.622 2.679E-02 2.696E-18 2.630E+04 5.869E-10 5.762E-31 .2004480008009508E+22 8.223283515777846 .4008960016019010E+22 21.11882632461586 .6013440024028510E+22 46.59754050148332
0 2058 3.955E-05 0.735 1.927E-02 1.543E-18 3.295E+04 6.358E-10 4.528E-31 .2004480008009508E+22 8.402412654939864 .4008960016019010E+22 20.14671958500383 .6013440024028510E+22 42.38158767783138
0 2059 4.478E-05 0.684 2.481E-02 1.936E-18 3.143E+04 6.341E-10 4.846E-31 .2004480008009508E+22 8.326533744199354 .4008960016019010E+22 21.16445451095868 .6013440024028510E+22 46.40903453704880
0 2060 3.512E-05 0.755 2.360E-02 1.862E-18 2.777E+04 5.991E-10 4.781E-31 .2004480008009508E+22 8.331161028766473 .4008960016019010E+22 18.80984711344503 .6013440024028510E+22 37.79983268176245
0 2061 3.724E-05 0.724 2.721E-02 2.117E-18 2.941E+04 6.367E-10 4.378E-31 .2004480008009508E+22 8.257428252211126 .4008960016019010E+22 19.29557365715064 .6013440024028510E+22 39.77636160184160
0 2062 3.852E-05 0.760 2.803E-02 2.400E-18 3.409E+04 6.263E-10 5.020E-31 .2004480008009508E+22 8.258359534772469 .4008960016019010E+22 19.23116327448529 .6013440024028510E+22 39.63327723400563
0 2063 3.777E-05 0.827 2.143E-02 2.247E-18 3.037E+04 7.205E-10 5.612E-31 .2004480008009508E+22 8.282403776724175 .4008960016019010E+22 18.81637304836770 .6013440024028510E+22 38.20158845083944
0 2064 3.951E-05 0.793 2.657E-02 1.883E-18 3.292E+04 5.693E-10 5.995E-31 .2004480008009508E+22 8.412647250458804 .4008960016019010E+22 19.39429282647808 .6013440024028510E+22 39.76495954243557
0 2065 3.970E-05 0.842 2.296E-02 1.712E-18 3.085E+04 5.666E-10 4.928E-31 .2004480008009508E+22 8.390785036015105 .4008960016019010E+22 19.17187690883568 .6013440024028510E+22 39.08433420490586
0 2066 3.618E-05 0.718 2.463E-02 1.697E-18 2.555E+04 5.169E-10 5.168E-31 .2004480008009508E+22 8.396709391991374 .4008960016019010E+22 19.36493154679122 .6013440024028510E+22 39.52685153952677
0 2067 3.874E-05 0.754 2.623E-02 1.545E-18 2.608E+04 5.590E-10 5.588E-31 .2004480008009508E+22 8.451059999936493 .4008960016019010E+22 19.61774677879045 .6013440024028510E+22 40.31450078181298
0 2068 3.640E-05 0.791 2.571E-02 1.753E-18 3.164E+04 6.923E-10 5.015E-31 .2004480008009508E+22 8.366483840839006 .4008960016019010E+22 18.80485561802344 .6013440024028510E+22 37.67231098963823
0 2069 3.615E-05 0.665 2.182E-02 2.068E-18 2.517E+04 6.352E-10 5.392E-31 .2004480008009508E+22 8.299940987779825 .4008960016019010E+22 19.76778320040187 .6013440024028510E+22 41.31030851938031
0 2070 3.927E-05 0.631 2.505E-02 2.012E-18 2.458E+04 5.986E-10 5.716E-31 .2004480008009508E+22 8.330328719199635 .4008960016019010E+22 20.59416879747126 .6013440024028510E+22 44.17355433966890
0 2071 4.263E-05 0.820 2.379E-02 1.769E-18 3.410E+04 5.258E-10 4.836E-31 .2004480008009508E+22 8.391954912717233 .4008960016019010E+22 19.86851231790934 .6013440024028510E+22 41.60586595326666
0 2072 4.362E-05 0.774 2.442E-02 1.744E-18 3.533E+04 6.972E-10 5.174E-31 .2004480008009508E+22 8.388624138846684 .4008960016019010E+22 20.39044063932410 .6013440024028510E+22 43.41762772969658
0 2073 3.617E-05 0.618 2.523E-02 1.516E-18 3.270E+04 5.479E-10 5.376E-31 .2004480008009508E+22 8.479319092295441 .4008960016019010E+22 20.30411798840594 .6013440024028510E+22 42.36543916539802
0 2074 4.106E-05 0.790 2.272E-02 2.245E-18 2.989E+04 5.992E-10 4.768E-31 .2004480008009508E+22 8.263129352345318 .4008960016019010E+22 19.67628825808401 .6013440024028510E+22 41.34474690193835
0 2075 3.426E-05 0.732 2.493E-02 2.043E-18 2.792E+04 6.589E-10 5.379E-31 .2004480008009508E+22 8.312402165719419 .4008960016019010E+22 18.73592275828066 .6013440024028510E+22 37.57270999978932
0 2076 3.587E-05 0.793 2.736E-02 1.908E-18 2.873E+04 5.990E-10 6.057E-31 .2004480008009508E+22 8.387218749895203 .4008960016019010E+22 18.61552157372083 .6013440024028510E+22 36.97106580943019
0 2077 3.770E-05 0.769 2.709E-02 1.521E-18 3.046E+04 6.133E-10 4.459E-31 .2004480008009508E+22 8.398671427524409 .4008960016019010E+22 19.23792042402574 .6013440024028510E+22 39.05678637810009
0 2078 4.016E-05 0.759 2.713E-02 2.232E-18 3.434E+04 5.724E-10 4.702E-31 .2004480008009508E+22 8.282684348744789 .4008960016019010E+22 19.61445449133027 .6013440024028510E+22 40.94992245704609
0 2079 3.287E-05 0.787 2.571E-02 2.041E-18 3.008E+04 6.252E-10 5.355E-31 .2004480008009508E+22 8.326560135658037 .4008960016019010E+22 18.00416979859795 .6013440024028510E+22 34.91521597488688
0 2080 4.477E-05 0.740 2.559E-02 2.163E-18 3.581E+04 5.666E-10 5.230E-31 .2004480008009508E+22 8.327154822095459 .4008960016019010E+22 20.70055538638430 .6013440024028510E+22 44.79373098442624
0 2081 3.751E-05 0.756 2.475E-02 1.665E-18 2.875E+04 5.771E-10 5.315E-31 .2004480008009508E+22 8.413291871933325 .4008960016019010E+22 19.36276388834378 .6013440024028510E+22 39.52873786850170
0 2082 4.425E-05 0.853 2.605E-02 2.044E-18 2.788E+04 5.618E-10 5.232E-31 .2004480008009508E+22 8.323590700308872 .4008960016019010E+22 19.73976964665317 .6013440024028510E+22 41.45845007877283
0 2083 4.397E-05 0.824 2.522E-02 1.926E-18 3.055E+04 5.217E-10 5.166E-31 .2004480008009508E+22 8.363661708374185 .4008960016019010E+22 19.98482944517941 .6013440024028510E+22 42.15698183649844
0 2084 4.004E-05 0.684 2.553E-02 1.876E-18 3.054E+04 5.373E-10 5.638E-31 .2004480008009508E+22 8.395147274514526 .4008960016019010E+22 20.37117209518262 .6013440024028510E+22 43.20247739586299
0 2085 4.522E-05 0.740 2.757E-02 2.242E-18 2.371E+04 5.663E-10 5.839E-31 .2004480008009508E+22 8.292034488712376 .4008960016019010E+22 20.62083087974653 .6013440024028510E+22 44.67423023737669
