dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,fuel_swelling
3.46e-05,0.60548,0.062244,3.64e-18,16907,2.03e-10,8.94e-32,38.622
4.73e-05,0.66065,0.034538,1.28e-17,83530,5.12e-09,1.42e-30,52.149
5.2e-05,0.86159,0.0374,1.92e-17,58565,2.35e-10,1.53e-31,47.241
4.19e-05,0.75213,0.030605,1.64e-17,2.5139e+05,4.77e-10,7.29e-31,44.557
3.4e-05,0.86551,0.031917,8.49e-19,3084.5,3.63e-09,1.05e-30,37.74
5.17e-05,0.57091,0.039118,8.7e-18,4724,2.57e-10,1.31e-31,56.873
4.66e-05,0.81237,0.030976,7.4e-18,52153,2.71e-10,3.39e-31,45.775
3.93e-05,0.70686,0.033796,1.57e-18,2.0909e+05,4.6e-09,1.67e-30,46.2
4.13e-05,0.65427,0.019211,1.25e-18,1.9853e+05,3.12e-09,1.08e-30,52.637
3.63e-05,0.65173,0.030947,1.69e-18,1.7822e+05,1.31e-08,7.08e-32,47.144
5.4e-05,0.82496,0.034344,1.59e-17,15754,1.66e-10,1.6e-31,51.025
4.4e-05,0.68773,0.031824,6.24e-19,3366.6,1.38e-09,7.62e-32,48.363
3.74e-05,0.81918,0.022465,8.84e-18,5121.4,8.16e-09,2.34e-31,44.926
3.05e-05,0.81948,0.027844,5.67e-18,1.1877e+05,1.51e-10,6.52e-32,32.775
5.01e-05,0.64577,0.016884,1.35e-17,1.1284e+05,9.44e-09,2.04e-31,63.61
2.81e-05,0.72169,0.024819,1.31e-17,5432.6,1.76e-08,1.97e-30,39.682
5.52e-05,0.5985,0.054938,1.83e-17,1.8151e+05,7.53e-10,1.14e-31,52.322
3.75e-05,0.62348,0.052588,1.92e-17,1.9356e+05,1.21e-10,2.55e-31,41.949
3.6e-05,0.58545,0.049514,1.21e-18,43666,1.87e-09,1.08e-30,43.086
2.63e-05,0.61776,0.064013,1.18e-17,1.5241e+05,6.49e-10,7.97e-32,32.278
5.53e-05,0.50296,0.044746,1.61e-18,1.0957e+05,1.39e-09,4.11e-31,59.257
5.78e-05,0.62424,0.024269,1.25e-17,19517,9.9e-09,8.35e-31,68.191
2.18e-05,0.65288,0.022201,7.18e-18,11478,2.18e-08,3.59e-30,36.088
5.99e-05,0.66538,0.06059,1.42e-18,39507,4.68e-10,4.65e-31,52.604
5.03e-05,0.55055,0.027739,1.95e-17,20562,1.04e-09,7.44e-31,60.014
2.05e-05,0.70122,0.030718,1.22e-18,2.2605e+05,1.31e-08,7.74e-32,31.809
3.43e-05,0.81173,0.061968,9.69e-18,3410.4,1.84e-08,4.75e-30,35.244
4.81e-05,0.50671,0.040927,4.22e-18,3114,5.62e-08,2.24e-30,56.638
2.55e-05,0.90529,0.024546,3.7e-19,10964,5e-08,1.95e-30,44.202
4.37e-05,0.8622,0.027488,8.31e-18,27268,3.97e-08,3.88e-31,49.652
3.8e-05,0.882,0.052556,2.33e-19,1.007e+05,4.5e-08,3.14e-31,40.122
2.71e-05,0.59148,0.047022,1.18e-17,3418.1,6.08e-11,3.46e-30,34.508
3.6e-05,0.56913,0.03783,3.38e-18,3458.7,6.11e-10,9.22e-31,44.436
3.47e-05,0.7077,0.055514,3.64e-18,44312,5.56e-09,1.22e-31,37.755
4.81e-05,0.71128,0.019814,7.54e-19,35618,2.52e-08,2.94e-31,60.134
