dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,FD,fuel_swelling,fuel_gas_swelling
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,3.027e+21,12.58,0.47204
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,3.9902e+21,19.298,3.3376
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,5.0909e+21,31.087,10.723
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,6.054e+21,42.854,18.638
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,7.0172e+21,58.431,30.363
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,7.9803e+21,73.795,41.874
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,1.1007e+21,4.4034,0.0004225
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,2.0639e+21,8.256,0.00043901
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,3.027e+21,12.773,0.66532
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,3.9902e+21,20.268,4.3077
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,5.0909e+21,33.722,13.358
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,6.054e+21,47.132,22.916
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,7.0172e+21,65.237,37.168
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,7.9803e+21,83.339,51.417
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,1.1007e+21,4.6617,0.25874
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,2.0639e+21,8.7476,0.49208
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,3.027e+21,12.764,0.65563
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,3.9902e+21,17.302,1.3412
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,5.0909e+21,25.512,5.1489
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,6.054e+21,46.208,21.992
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,7.0172e+21,81.104,53.035
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,7.9803e+21,97.119,65.197
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,1.1007e+21,4.7901,0.38718
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,2.0639e+21,8.8663,0.61081
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,3.027e+21,13.29,1.1817
