dGrainHBS,FaceCovMax,SwellLink,rResolBulk,DatomFissGBx,StickProb,fNucleate,vResol,rResolGBB,Fuel_Swelling,Porosity,Bubble_Size
3.85E-05,0.691888995,0.074237938,1.01E-09,34428.15332,8.53E-08,3.89E-10,3.23E-18,8.45E-07,49.24189512,18.21846745,0.487481572
1.06E-05,0.734936153,0.068549603,7.06E-10,45698.42826,2.14E-07,2.14E-09,2.53E-18,9.64E-07,31.80648837,5.825235101,0.344386352
8.56E-05,0.743422141,0.070932962,4.62E-09,16540.37291,2.21E-07,2.39E-09,2.31E-18,6.49E-07,45.74726694,16.53728474,0.489710244
7.34E-05,0.625762585,0.071685017,2.23E-09,6135.039565,1.64E-07,1.67E-09,3.73E-18,2.67E-07,45.76143163,16.50434724,0.421200908
9.89E-05,0.780001508,0.030970918,4.53E-09,17803.2635,2.99E-07,7.86E-10,1.32E-18,3.19E-07,74.66898769,29.52082806,0.745075464
7.96E-05,0.610210757,0.07416793,7.58E-10,42629.66682,2.66E-07,4.28E-10,1.60E-18,7.90E-07,97.71503776,36.03451739,1.095514874
3.41E-05,0.619573956,0.075081288,4.62E-09,14884.11771,7.18E-08,3.55E-10,2.02E-18,4.85E-07,30.94655962,7.236380551,0.141528944
9.44E-05,0.528418467,0.03425575,9.70E-10,12111.27267,1.00E-07,1.00E-09,1.92E-18,6.64E-07,106.7131453,39.03199114,1.902028759
5.92E-05,0.628667399,0.071011776,4.57E-09,46743.30843,5.11E-08,2.45E-09,2.18E-18,5.73E-07,41.81460632,14.19130474,0.321772645
8.85E-05,0.502969453,0.050144901,3.89E-09,7308.569813,3.94E-07,1.31E-09,3.29E-18,8.34E-07,62.09241221,24.6608006,0.614007894
3.24E-05,0.672106065,0.067670582,1.93E-09,28937.41796,2.48E-07,1.13E-09,1.11E-18,4.31E-07,39.82288902,12.83543481,0.258706667
8.32E-05,0.540259339,0.043621546,2.00E-09,27275.02837,7.30E-08,1.54E-09,2.65E-18,5.31E-07,71.73058912,28.05851651,0.951352743
5.54E-05,0.646065191,0.039889035,1.62E-09,15020.0094,1.47E-07,2.74E-09,3.82E-18,4.36E-07,50.82491021,19.17214009,0.366841519
3.21E-05,0.807420295,0.041825152,1.61E-09,42633.17017,2.41E-07,3.27E-10,3.11E-18,6.52E-07,30.55975705,5.955738526,0.128525762
4.65E-05,0.642923464,0.052297373,4.21E-09,28788.80608,1.05E-07,2.36E-09,3.78E-18,9.86E-07,40.65641684,13.58815076,0.257586022
8.87E-05,0.892189077,0.069987618,1.29E-09,29018.39958,1.56E-07,2.12E-09,3.27E-18,7.78E-07,51.54073464,19.12275677,0.526403704
1.36E-05,0.713739702,0.024012201,6.75E-10,42795.77455,3.37E-07,2.32E-09,2.72E-18,4.58E-07,31.57576199,5.284027245,0.925128409
5.95E-05,0.648474766,0.069028384,4.37E-09,28870.93135,1.21E-07,2.06E-09,1.95E-18,6.03E-07,42.16964782,14.42376511,0.324928227
2.64E-05,0.730362941,0.072199449,4.98E-09,37690.65675,3.54E-07,2.87E-09,1.49E-18,7.76E-07,23.4406947,1.588435585,0.058406036
4.05E-05,0.784462776,0.049511542,4.55E-09,10215.84672,2.50E-08,2.77E-09,2.18E-18,9.07E-07,34.00443202,9.372569738,0.192843548
7.76E-05,0.872910467,0.070647322,2.89E-09,49604.46621,2.82E-07,1.65E-09,1.08E-18,5.74E-07,49.21725875,17.9489817,0.444581721
7.74E-05,0.882256184,0.024585196,2.30E-09,45604.3246,3.88E-07,7.72E-10,1.84E-18,8.83E-07,64.55308495,25.54444634,0.568417482
7.87E-05,0.644614204,0.055808856,1.68E-09,47170.50131,3.90E-07,1.39E-09,1.01E-18,8.21E-07,68.33691403,26.46356651,0.755444124
6.34E-05,0.625378879,0.036309843,4.34E-09,35525.24985,3.08E-07,1.05E-09,3.80E-18,2.94E-07,56.56797067,22.13256851,0.442577108
8.91E-05,0.693744136,0.012866005,4.10E-09,16780.2023,1.08E-07,7.48E-10,3.34E-18,8.19E-07,79.20609402,31.36314201,0.737289422
2.21E-05,0.88289116,0.054337136,4.35E-09,25031.56166,3.84E-07,1.27E-09,3.49E-18,4.89E-07,21.39708294,0.024408537,0.017014577
6.87E-05,0.861428797,0.051521039,7.21E-10,9931.074536,3.43E-07,1.46E-09,3.68E-18,9.83E-07,53.64681901,20.24247078,0.490804781
3.82E-05,0.795193839,0.011175781,3.56E-09,16847.09133,1.88E-07,6.50E-10,1.93E-18,9.65E-07,38.03440377,11.96308713,0.260215087
7.93E-05,0.51154979,0.06195699,2.84E-09,28523.92672,3.41E-07,1.28E-09,3.70E-18,8.20E-07,54.28818617,20.93950552,0.50872445
8.23E-05,0.650406315,0.027397718,3.75E-09,24993.51528,2.91E-07,2.29E-09,1.20E-18,8.43E-07,71.07421349,28.20381775,0.633657778
7.32E-05,0.591212761,0.03659157,3.25E-09,44991.6076,9.74E-08,1.72E-09,2.93E-18,2.93E-07,62.99793765,24.93406426,0.539250703
8.27E-05,0.588558997,0.048878842,3.00E-09,44537.94149,4.96E-08,1.10E-09,1.94E-18,3.22E-07,67.26852819,26.33756912,0.737366737
9.13E-05,0.746024125,0.043950232,9.62E-10,44620.3411,3.11E-07,2.52E-09,2.37E-18,8.72E-07,75.04520095,29.00039694,0.99120605
6.23E-05,0.615193846,0.042133842,4.11E-09,48473.17859,2.80E-07,1.43E-09,1.56E-18,9.32E-07,55.60686961,21.53992427,0.424064202
4.90E-05,0.800952833,0.054567099,1.84E-09,33669.46235,1.46E-07,6.14E-10,1.54E-18,9.88E-07,45.08712381,15.57908036,0.355357587
7.72E-05,0.896557761,0.050792629,4.28E-09,49734.90527,3.05E-09,6.35E-10,1.65E-18,2.98E-07,56.47670024,21.75754285,0.499559176
9.72E-05,0.546579751,0.042883125,2.20E-09,13468.71359,3.02E-07,1.32E-09,3.75E-18,6.46E-07,71.40510659,28.29654557,0.720958779
1.43E-05,0.6969319,0.057412835,2.82E-09,39605.81747,2.23E-07,1.77E-09,2.01E-18,3.78E-07,23.16567178,0.569185446,0.012330568
7.19E-05,0.533442248,0.078701088,1.10E-09,46085.83364,2.50E-07,2.82E-09,2.35E-18,7.60E-07,57.73122936,21.64527389,0.579506119
3.48E-05,0.663496445,0.075965408,1.05E-09,28431.30782,3.85E-07,2.95E-09,1.05E-18,4.92E-07,48.48412394,17.59059434,0.343167665
6.78E-05,0.560205338,0.024199741,1.85E-09,36533.56194,1.39E-07,2.51E-09,2.17E-18,4.30E-07,74.4075977,29.30104827,1.164667945
7.18E-05,0.634444874,0.03255281,1.49E-09,27848.93004,7.09E-08,4.19E-10,1.84E-18,5.49E-07,81.11372636,31.66061141,1.51389535
7.85E-05,0.676111284,0.069387372,1.74E-09,41816.42719,3.92E-07,1.49E-09,2.22E-18,6.18E-07,53.85122083,20.25741033,0.481617837
9.76E-05,0.512415114,0.063161447,2.75E-09,35151.21809,1.28E-07,4.21E-10,1.44E-18,6.96E-07,77.10921463,29.38049499,0.891278813
5.44E-05,0.589529921,0.047553906,4.24E-09,7398.232251,3.71E-07,2.42E-09,1.11E-18,3.34E-07,48.55397937,18.02645239,0.34020296
5.45E-05,0.709790207,0.077778493,1.90E-09,21224.20282,2.74E-07,1.02E-09,3.67E-18,9.44E-07,38.42521584,12.12898697,0.273558062
5.15E-05,0.521395708,0.024203276,1.57E-09,22079.20987,2.13E-07,2.86E-09,3.65E-18,5.54E-07,59.66587655,23.40070968,0.486984109
5.22E-05,0.707271031,0.010703483,3.31E-09,13801.3527,2.97E-07,8.49E-10,2.59E-18,7.99E-07,55.34167588,21.53909921,0.40448617
9.34E-05,0.607640136,0.077455899,6.28E-10,36645.97054,1.66E-07,7.72E-10,1.25E-18,5.50E-07,110.5851264,38.82907456,1.358064494
6.81E-05,0.500159516,0.077595827,4.04E-09,14210.57818,2.11E-07,3.63E-10,1.17E-18,7.79E-07,53.36560748,20.14902636,0.427055191
8.49E-05,0.518970273,0.077537609,9.73E-10,31365.99777,2.99E-07,2.51E-09,3.38E-18,5.13E-07,59.66958024,22.45124494,0.632970069
3.78E-05,0.697478837,0.013055068,1.17E-09,33357.12788,2.47E-07,2.14E-09,3.87E-18,9.97E-07,43.94294586,15.30575461,0.317606098
5.59E-05,0.657745478,0.017688808,3.97E-09,39673.96437,8.97E-08,1.82E-09,2.16E-18,7.88E-07,58.77550827,23.11947211,0.446613329
4.26E-05,0.562952038,0.051700505,8.38E-10,31673.56555,3.77E-08,2.62E-09,2.32E-18,8.16E-07,76.43301112,30.08930449,1.387713623
9.51E-05,0.835623307,0.013558351,2.09E-09,35405.75645,1.52E-07,2.65E-09,3.71E-18,2.93E-07,79.6518469,31.34379683,0.766167857
6.22E-05,0.675423015,0.076415593,2.40E-09,29480.47103,1.75E-07,7.07E-10,3.14E-18,9.80E-07,43.7087361,15.24371075,0.342059394
5.33E-05,0.518476864,0.069159715,6.50E-10,43033.18518,1.09E-07,2.11E-09,2.72E-18,8.74E-07,89.44630184,34.34662396,1.148167519
1.57E-05,0.532066196,0.046595514,1.12E-09,42447.56213,3.96E-07,2.75E-09,3.30E-18,7.22E-07,26.11757803,1.69347195,0.373056081
1.86E-05,0.794215216,0.032020955,1.41E-09,17878.16576,3.11E-08,1.24E-09,2.03E-18,5.72E-07,30.64841802,4.565663523,0.884161972
3.36E-05,0.90478537,0.024616706,1.69E-09,28098.88084,1.53E-07,1.62E-09,1.69E-18,3.60E-07,32.95732262,7.656988873,0.174901835
8.57E-05,0.581134163,0.012754795,4.65E-09,46915.46864,1.87E-07,5.97E-10,1.86E-18,4.16E-07,83.32433957,32.73451985,0.763602091
5.52E-05,0.613508799,0.060114782,9.55E-10,15901.10604,3.82E-07,2.98E-09,2.57E-18,3.43E-07,51.33914251,19.01839017,0.516557631
1.09E-05,0.765842235,0.060512792,1.65E-09,27255.6629,3.26E-07,1.61E-09,3.12E-18,3.05E-07,23.46313755,0.694347115,0.00815902
1.83E-05,0.739206064,0.066228047,4.92E-09,35618.54695,2.50E-07,1.28E-09,1.99E-18,2.88E-07,21.89571966,0.094314887,0.008797263
7.10E-05,0.883975299,0.019610935,3.67E-09,48352.49727,1.88E-07,2.13E-09,1.66E-18,7.93E-07,60.57888509,23.91669389,0.519130899
2.23E-05,0.902761014,0.027232314,4.53E-09,39803.45025,2.94E-07,3.86E-10,3.66E-18,8.95E-07,21.71796803,0.071442268,0.06022971
3.64E-05,0.791278767,0.049855422,2.88E-09,21433.97081,3.93E-07,1.58E-09,2.59E-18,6.85E-07,30.89968825,7.244661426,0.157657161
4.84E-05,0.668625374,0.040743129,4.90E-09,37636.64802,1.25E-08,1.08E-09,1.80E-18,7.75E-07,46.42420095,16.81966698,0.313947479
8.89E-05,0.685101498,0.062351262,4.95E-09,42855.66907,2.98E-07,2.88E-09,1.22E-18,8.73E-07,53.08448268,20.20733674,0.553588717
3.03E-05,0.613111475,0.015755794,2.50E-09,27607.34309,3.87E-07,2.46E-09,3.34E-18,6.04E-07,36.98294542,11.33328756,0.228720733
6.14E-05,0.622780537,0.065851714,2.60E-09,17589.60401,1.05E-07,8.64E-10,2.62E-18,3.27E-07,47.5807498,17.37715948,0.362701732
3.80E-05,0.520030092,0.065450401,1.31E-09,12978.39177,2.71E-07,5.28E-10,2.38E-18,2.97E-07,62.49984885,24.67652153,0.46764983
6.10E-05,0.635054016,0.035487455,2.00E-09,13815.25796,3.49E-07,6.92E-10,3.99E-18,6.10E-07,56.70318537,22.13043072,0.431693563
3.93E-05,0.881459091,0.022356009,2.08E-09,6685.351062,1.01E-07,2.23E-09,2.02E-18,4.34E-07,35.7372586,10.43871709,0.219378304
3.74E-05,0.82497463,0.032402887,3.29E-09,31622.03011,3.52E-07,1.02E-09,1.94E-18,6.39E-07,33.48032134,8.98140637,0.193801654
4.90E-05,0.607985589,0.049423337,2.59E-09,20484.00787,4.57E-08,2.30E-09,1.63E-18,2.74E-07,49.10529844,18.03805333,0.532844803
3.43E-05,0.548178073,0.063348933,2.91E-09,24914.90322,2.43E-07,9.42E-10,1.16E-18,2.89E-07,38.84504269,12.35182074,0.253976998
2.88E-05,0.768927533,0.063885568,8.44E-10,26455.93994,8.60E-08,2.85E-09,1.83E-18,7.74E-07,40.64219604,12.42667493,0.650798172
5.50E-05,0.598571132,0.020910569,4.08E-09,25241.76382,2.26E-07,1.65E-09,1.54E-18,7.07E-07,59.43072995,23.41051947,0.435323466
7.77E-05,0.558068936,0.066312824,2.05E-09,30152.76239,3.21E-07,1.52E-09,3.35E-18,4.79E-07,52.64820157,19.96769364,0.484005221
1.20E-05,0.736712466,0.066916674,6.74E-10,38252.45124,9.09E-08,2.14E-09,2.13E-18,4.70E-07,34.77995593,7.467251785,0.66772444
5.27E-05,0.556990312,0.05107745,2.35E-09,37503.36606,3.72E-07,1.72E-09,3.88E-18,5.52E-07,47.73277341,17.57464944,0.328797349
2.38E-05,0.87073268,0.07463647,2.22E-09,40765.11445,2.16E-08,7.78E-10,2.64E-18,9.70E-07,25.84262163,1.753124717,0.012152374
8.18E-05,0.604993134,0.057620511,3.70E-09,25685.14944,1.31E-07,1.37E-09,1.04E-18,9.87E-07,61.56817251,23.83134128,0.57231617
2.98E-05,0.895564497,0.068916076,2.52E-09,35034.10301,1.72E-07,7.27E-10,1.77E-18,6.15E-07,25.71047323,2.403817697,0.046584132
2.43E-05,0.506441529,0.052507952,4.69E-09,9666.990336,9.14E-08,2.66E-09,3.97E-18,6.76E-07,28.40370449,5.479262077,0.108824812
4.47E-05,0.58748826,0.045928276,2.03E-09,24364.40486,4.58E-08,2.07E-09,2.43E-18,2.54E-07,47.82917589,17.38354511,0.590621711
4.83E-05,0.738237516,0.076080958,3.35E-09,9765.390315,8.08E-08,4.83E-10,3.83E-18,4.05E-07,35.36469871,10.25742519,0.228283017
2.15E-05,0.571800454,0.01016988,1.34E-09,47195.76263,3.35E-07,2.32E-09,3.96E-18,3.11E-07,30.71882589,6.528922994,0.300503271
7.27E-05,0.866771714,0.064784158,1.55E-09,13903.00283,4.97E-08,2.60E-09,1.65E-18,4.83E-07,53.21135595,19.84033536,0.547393859
6.37E-05,0.669951245,0.062768977,2.09E-09,24821.33581,1.50E-07,1.32E-09,2.51E-18,6.06E-07,48.95718337,18.01432657,0.379705896
8.87E-05,0.565031831,0.070942885,1.05E-09,36540.13775,2.12E-07,8.12E-10,3.02E-18,2.58E-07,69.18689692,26.46108375,0.814504541
7.28E-05,0.578614565,0.026860174,2.01E-09,47720.46822,2.60E-07,1.36E-09,2.36E-18,2.79E-07,72.73456975,28.70129777,0.747151587
8.78E-05,0.798599899,0.030384233,4.82E-09,39876.73212,2.55E-07,1.87E-09,1.23E-18,8.38E-07,66.34743186,26.32572444,0.635468434
9.72E-05,0.744971567,0.069674079,1.73E-09,20840.67283,1.92E-07,4.48E-10,3.24E-18,8.58E-07,60.7540701,23.53789452,0.634065123
3.29E-05,0.761292862,0.011535846,4.89E-09,38831.77834,2.39E-07,1.75E-09,3.39E-18,3.40E-07,34.45948142,9.699159124,0.21894436
2.47E-05,0.573613193,0.038475275,7.46E-10,45442.60194,2.48E-07,2.34E-09,1.53E-18,3.61E-07,50.05520815,18.11431498,1.113816138
2.13E-05,0.75928398,0.024923796,1.76E-09,35853.02142,2.53E-07,5.35E-10,2.11E-18,8.82E-07,26.70977139,2.560435345,0.109148192
5.76E-05,0.635717958,0.04633956,2.80E-09,19679.40816,3.46E-07,2.89E-09,2.53E-18,8.29E-07,49.09613582,18.31739425,0.361344014
3.16E-05,0.741217358,0.060874262,2.19E-09,46463.36258,1.41E-08,1.74E-09,2.35E-18,3.99E-07,31.85984888,6.882051587,0.282360234
7.62E-05,0.64717233,0.067475088,3.15E-09,43169.64695,1.06E-07,1.65E-09,3.93E-18,4.12E-07,48.09868268,17.75551658,0.452162216
1.47E-05,0.550985494,0.074209009,3.54E-09,25372.18583,6.07E-09,5.32E-10,2.92E-18,8.88E-07,23.43811344,0.818411964,0.031251071
8.03E-05,0.688552234,0.070808102,9.38E-10,33676.90593,1.81E-07,1.27E-09,3.10E-18,3.95E-07,61.56376624,23.55245826,0.669731437
7.38E-05,0.528672976,0.039254678,1.78E-09,31013.80075,3.97E-08,2.60E-09,1.64E-18,9.56E-07,79.05039557,30.65676705,1.460271566
7.69E-05,0.633361815,0.037919093,3.34E-09,12323.12548,1.82E-07,1.16E-09,2.41E-18,2.86E-07,62.47977277,24.76402689,0.549768096
6.17E-05,0.644302034,0.061611552,3.45E-09,31257.23517,1.83E-07,1.10E-09,1.93E-18,5.23E-07,47.87087181,17.5676747,0.367478443
2.55E-05,0.632622912,0.032821113,9.80E-10,7200.246615,2.58E-07,7.43E-10,2.97E-18,4.06E-07,38.56526936,11.69095557,0.736284132
8.41E-05,0.614642745,0.059069683,4.68E-09,48450.58028,2.73E-07,2.21E-09,3.18E-18,9.55E-07,52.85839185,20.29905646,0.530003925
7.49E-05,0.654781717,0.015466845,1.01E-09,10621.18933,1.30E-07,2.74E-09,1.25E-18,5.77E-07,96.01671026,36.21077306,1.786443788
6.56E-05,0.677339556,0.040077434,1.03E-09,20649.8946,2.90E-07,2.89E-09,2.18E-18,8.13E-07,64.07477686,24.99102142,0.90575926
1.79E-05,0.868053627,0.033831643,1.29E-09,22252.84164,3.01E-07,2.45E-09,1.08E-18,6.34E-07,28.91698897,4.505471376,0.287849369
1.35E-05,0.790463029,0.011012364,4.19E-09,9048.703128,3.72E-07,1.21E-09,3.80E-18,2.62E-07,21.3621346,0.002319689,0.066246839
9.91E-05,0.900623358,0.040594705,2.70E-09,47886.32733,2.33E-07,1.78E-09,3.93E-18,9.75E-07,64.00743064,25.37466692,0.690146008
1.78E-05,0.648785242,0.02610721,3.59E-09,36394.26281,3.45E-07,1.83E-09,2.33E-18,6.83E-07,22.00136634,0.110304911,0.076698219
8.69E-05,0.544769668,0.060626118,2.80E-09,38775.57353,3.43E-07,2.93E-09,2.06E-18,8.25E-07,56.95530637,21.9498197,0.565146608
9.11E-05,0.767721607,0.074700919,3.28E-09,28987.75773,2.50E-07,9.94E-10,3.96E-18,4.87E-07,47.83475424,17.64765602,0.533434309
2.58E-05,0.645885803,0.074555005,2.26E-09,33133.92855,3.32E-07,1.69E-09,2.67E-18,4.84E-07,24.90024215,2.462374028,0.067383972
6.13E-05,0.673390952,0.040129551,2.52E-09,35435.2843,1.03E-07,1.11E-09,2.80E-18,6.87E-07,54.77481603,21.12538187,0.418015178
4.61E-05,0.627311263,0.012615499,2.28E-09,34305.27319,9.24E-08,1.42E-09,1.62E-18,3.92E-07,58.42819136,22.74829073,1.100747492
8.19E-05,0.790815628,0.016141973,6.11E-10,24698.11839,3.79E-07,9.90E-10,2.96E-18,3.09E-07,85.11545954,33.06521372,1.517584646
2.27E-05,0.822653799,0.051262276,3.72E-09,48753.18007,3.56E-07,1.69E-09,1.00E-18,5.47E-07,24.13857233,1.24628806,0.031611687
3.33E-05,0.762807065,0.059592961,3.86E-09,47674.33704,2.26E-07,2.71E-09,3.95E-18,5.82E-07,27.97911516,5.159977166,0.123471698
5.16E-05,0.674007471,0.042569763,4.21E-09,12699.77679,3.14E-07,6.38E-10,1.46E-18,6.87E-07,47.45782108,17.43971826,0.322161295
6.18E-05,0.640405741,0.040974882,2.16E-09,14135.16148,1.28E-07,1.06E-09,2.53E-18,8.68E-07,56.21323763,21.76268266,0.424573222
6.95E-05,0.849918456,0.019293924,3.23E-09,33809.9216,1.44E-07,1.15E-09,3.98E-18,8.22E-07,59.44991894,23.47418712,0.513483958
6.54E-05,0.712760805,0.022619012,9.86E-10,39051.12283,3.40E-07,6.18E-10,3.31E-18,4.89E-07,69.14016129,27.27445397,1.022898433
6.30E-05,0.89668666,0.03320846,4.27E-09,23260.28477,2.64E-08,1.55E-09,1.60E-18,4.51E-07,50.44278762,18.98637704,0.405312922
2.99E-05,0.576957126,0.026276793,3.68E-09,35569.41468,2.88E-07,8.55E-10,3.26E-18,9.48E-07,35.29375578,10.23952239,0.209924746
8.61E-05,0.718321418,0.03359212,1.84E-09,12855.11166,1.91E-07,2.26E-09,3.61E-18,4.64E-07,65.97748692,26.20055399,0.621919329
6.78E-05,0.829782535,0.024707318,3.99E-09,20685.39476,1.96E-07,6.13E-10,1.23E-18,9.91E-07,59.33095827,23.31574045,0.486649753
5.43E-05,0.640710594,0.025217244,2.22E-09,13164.78591,1.78E-07,1.67E-09,3.37E-18,3.66E-07,55.20663149,21.4383238,0.402428379
7.67E-05,0.829631116,0.01035622,3.26E-09,13344.37811,3.60E-07,8.57E-10,3.48E-18,7.25E-07,68.0772182,27.22551098,0.601899434
1.40E-05,0.740179423,0.061710266,2.78E-09,18385.745,3.04E-07,1.51E-09,1.68E-18,6.28E-07,23.09823385,0.555959232,0.007456074
7.63E-05,0.54325796,0.062037057,2.02E-09,7792.29,1.61E-07,2.51E-09,3.16E-18,9.60E-07,52.15922541,19.81392095,0.478283339
1.15E-05,0.534569683,0.012629126,4.30E-09,34878.35738,3.17E-07,1.86E-09,3.11E-18,3.47E-07,21.43107998,0.035226927,0.110853882
1.26E-05,0.735467677,0.067194476,2.72E-09,25534.55867,1.60E-07,2.86E-09,3.98E-18,8.52E-07,21.45426024,0.043249944,0.004521824
6.32E-05,0.565781028,0.024110299,1.65E-09,22172.49521,2.84E-07,1.48E-09,2.75E-18,9.69E-07,68.00176858,26.90869348,0.719403334
6.19E-05,0.749357799,0.047156069,4.45E-09,24420.81733,3.56E-07,2.62E-09,3.84E-18,9.47E-07,47.0734656,17.29915393,0.37017521
3.79E-05,0.543879095,0.058232517,4.09E-09,36493.20453,1.61E-07,2.04E-09,3.67E-18,7.39E-07,36.77893782,11.19657305,0.198904192
8.65E-05,0.600644266,0.031874272,4.71E-09,39315.09939,1.05E-07,5.59E-10,3.27E-18,3.67E-07,71.00178722,28.28010854,0.673901153
2.25E-05,0.634013982,0.029445062,1.97E-09,28878.12123,2.96E-07,3.00E-09,1.04E-18,8.47E-07,35.2719827,9.531761532,0.595297508
3.82E-05,0.62167137,0.055858513,4.97E-09,27677.95323,2.55E-07,9.47E-10,3.75E-18,7.93E-07,35.68786605,10.49950846,0.192709003
6.99E-05,0.773451913,0.020398854,4.18E-09,6785.833873,1.46E-07,2.91E-09,2.65E-18,5.93E-07,61.7026736,24.50935816,0.504285049
2.87E-05,0.779654896,0.016978132,3.41E-09,40995.0732,2.73E-07,4.06E-10,1.41E-18,6.07E-07,29.16667166,5.207434405,0.167083441
5.66E-05,0.662143631,0.045727706,7.03E-10,33872.99415,1.14E-07,2.72E-09,1.96E-18,6.71E-07,82.11245834,31.78252573,1.389121565
8.74E-05,0.514245515,0.012146959,7.32E-10,22790.14194,2.23E-07,1.60E-09,1.97E-18,6.91E-07,125.1272207,43.27498953,2.127926651
5.12E-05,0.748988596,0.05637794,4.02E-09,49847.36422,3.68E-07,1.18E-09,3.87E-18,2.52E-07,39.8931694,13.13229157,0.273594354
6.75E-05,0.843525091,0.030160957,2.25E-09,17253.58949,1.81E-07,2.10E-09,3.31E-18,2.51E-07,54.73522312,21.19595094,0.453752056
2.92E-05,0.574377983,0.05008985,3.67E-09,37856.9799,2.83E-07,1.43E-09,1.36E-18,6.98E-07,32.28012251,8.063466859,0.14394895
3.88E-05,0.662402957,0.051847692,2.70E-09,14313.77774,2.01E-07,1.17E-09,2.18E-18,3.07E-07,36.42966145,10.91855894,0.20157705
2.03E-05,0.634791908,0.050240156,3.39E-09,21248.53977,3.28E-07,1.96E-09,1.09E-18,8.53E-07,24.02701217,1.461217587,0.055385172
2.82E-05,0.516786003,0.012850025,6.99E-10,36322.97828,2.26E-07,3.45E-10,3.23E-18,9.08E-07,65.69621914,26.07024276,1.618634605
2.96E-05,0.741099038,0.019382591,2.51E-09,19273.30884,2.36E-07,8.21E-10,3.25E-18,4.49E-07,29.83415139,6.457504712,0.172495437
8.18E-05,0.624683327,0.015310308,3.96E-09,6159.447767,8.77E-08,1.55E-09,2.72E-18,3.59E-07,75.74197717,30.17885902,0.669098791
1.42E-05,0.717157,0.05260293,1.29E-09,42167.73638,1.32E-07,9.10E-10,3.29E-18,5.16E-07,27.13854901,2.524022368,0.172715328
3.00E-05,0.730119855,0.069807757,2.25E-09,31132.08053,9.97E-08,2.01E-09,1.10E-18,4.81E-07,33.61105883,8.312027595,0.200530218
9.65E-05,0.875245928,0.060189957,4.08E-09,13102.03571,3.69E-07,6.54E-10,1.36E-18,7.11E-07,56.75438121,22.04035176,0.618943241
4.37E-05,0.513517517,0.03316187,1.87E-09,37240.76871,2.39E-07,2.31E-09,1.73E-18,7.77E-07,55.18022931,21.13353069,0.879772607
8.56E-05,0.545633237,0.028061387,4.13E-09,6926.961266,2.13E-07,7.13E-10,3.83E-18,3.01E-07,73.03416023,29.13695267,0.674567212
4.96E-05,0.812770924,0.066131879,2.03E-09,7299.882458,3.89E-07,8.85E-10,1.12E-18,9.79E-07,39.57006166,12.59093538,0.244827178
8.83E-05,0.624197264,0.078714889,1.89E-09,43948.6866,1.48E-07,1.27E-09,2.63E-18,7.94E-07,55.04573842,20.60762377,0.548156719
6.07E-05,0.590070291,0.021748962,4.48E-09,44904.43152,2.88E-07,2.87E-09,1.49E-18,9.32E-07,63.17751517,25.07083944,0.48129347
5.64E-05,0.873534092,0.070361257,3.16E-09,8859.967154,3.74E-07,5.91E-10,1.57E-18,9.54E-07,38.11463375,11.95157526,0.280542542
1.90E-05,0.770655678,0.054546007,3.63E-09,7060.728785,1.45E-07,2.43E-09,3.12E-18,2.89E-07,21.3695042,0.005896596,0.016047402
4.66E-05,0.501968662,0.070238473,4.50E-09,49392.79994,1.88E-07,2.87E-09,2.23E-18,9.51E-07,39.18295924,12.65895739,0.245303247
5.62E-05,0.618062869,0.021541983,3.36E-09,34781.49246,2.18E-07,2.69E-09,1.53E-18,2.95E-07,60.11306362,23.6726414,0.440974185
5.54E-05,0.775209328,0.02014243,1.06E-09,15516.29373,7.37E-08,2.53E-09,2.43E-18,5.17E-07,61.73091571,24.16470413,1.275738575
9.11E-05,0.861048608,0.028757921,1.93E-09,45403.31372,3.65E-07,2.43E-09,2.40E-18,9.10E-07,69.29385577,27.37717496,0.667643298
7.88E-05,0.858592385,0.068124149,4.56E-09,17323.33284,9.66E-08,2.21E-09,2.28E-18,5.81E-07,43.808395,15.43322016,0.439028378
9.18E-05,0.764798533,0.05559996,2.17E-09,37157.4744,2.40E-07,5.53E-10,1.33E-18,9.31E-07,69.09388975,26.93312406,0.653159767
6.45E-05,0.693098073,0.054712781,1.13E-09,24747.86552,3.61E-07,2.70E-09,3.17E-18,7.34E-07,52.57741421,19.75707659,0.41579268
9.79E-05,0.724924397,0.02927984,1.94E-09,34418.2251,2.97E-07,1.97E-09,2.33E-18,9.62E-07,78.69462621,30.69116728,0.76147696
3.70E-05,0.556641278,0.053935367,4.59E-09,31808.30096,3.84E-07,1.34E-09,2.50E-18,8.15E-07,37.12628311,11.42115596,0.198543439
1.21E-05,0.787483955,0.050632536,9.91E-10,18038.02021,8.62E-08,2.28E-09,1.59E-18,9.40E-07,31.87446361,5.721259929,0.649985944
3.24E-05,0.799488386,0.04279111,1.39E-09,19172.10654,7.75E-08,1.53E-09,2.20E-18,9.30E-07,34.49736391,8.788835338,0.45424946
4.73E-05,0.511520329,0.036230904,2.00E-09,29753.17923,2.07E-07,1.66E-09,1.98E-18,2.96E-07,56.0145233,21.56826521,0.783251827
3.45E-05,0.827612268,0.042406476,1.31E-09,44031.46748,1.14E-07,2.97E-09,2.21E-18,5.80E-07,35.54538623,9.415802493,0.384715154
8.95E-05,0.695582308,0.077069048,3.53E-09,26685.66539,1.06E-07,2.83E-09,1.86E-18,7.52E-07,46.78522745,16.86358832,0.51390268
