dGrainHBS,FaceCovMax,SwellLink,rResolBulk,DatomFissGBx,StickProb,fNucleate,vResol,rResolGBB,C1,C2,C3,C4,C5,C6,Porosity,Fuel_Swelling
6.30E-05,0.551287725,0.028017943,3.75E-09,34846.01446,2.97E-07,2.05E-09,1.15E-18,9.15E-07,0.741168518,2.078402436,8.500200826,6.227235213,0.172104256,1.13E-05,2.155970077,11.72460451
7.07E-05,0.770659771,0.024711084,1.46E-09,12325.41397,1.00E-07,1.95E-09,3.05E-18,2.87E-07,2.026243272,6.711242338,18.82637314,4.214230055,0.000434481,2.69E-15,2.378531386,11.99401733
6.05E-05,0.633320308,0.046265521,1.62E-09,20631.72794,1.03E-07,1.20E-09,2.14E-18,4.91E-07,0.746129156,1.529479707,3.491813678,7.189711243,3.494670856,0.07838585,4.151058849,14.30333313
9.63E-05,0.826855622,0.035962326,3.39E-09,35698.83598,7.37E-08,1.64E-09,3.18E-18,4.80E-07,4.587179667,15.89767965,2.874989971,3.65E-05,1.17E-16,0,0.501221389,9.823235315
7.10E-05,0.657743453,0.052310248,1.08E-09,30461.36307,1.37E-08,2.15E-09,1.08E-18,4.96E-07,0.890642785,1.55102237,2.389308822,3.253231575,3.362687282,1.542615681,8.504660628,20.418604
7.66E-05,0.61604272,0.04762151,1.42E-09,18527.06986,2.75E-07,1.92E-09,3.58E-18,3.53E-07,1.497155508,6.422934481,15.33778508,2.844913706,0.000562751,7.99E-14,1.887792631,11.41196268
1.15E-05,0.596389955,0.015484609,2.22E-09,25147.03743,9.32E-08,3.11E-10,2.70E-18,8.24E-07,0.271866534,0.623475334,1.672950205,6.208184509,4.062187109,0.013848227,3.133164592,12.97785633
8.22E-05,0.627111105,0.037457873,9.36E-10,41706.29571,1.64E-08,1.70E-09,2.06E-18,5.18E-07,0.68586038,1.229245552,1.97929734,2.819837313,3.216923481,1.623467214,8.309541403,20.03760281
1.06E-05,0.661187662,0.036185494,3.05E-09,34287.42381,4.40E-08,4.54E-10,3.52E-18,9.92E-07,0.412852279,1.556742074,10.60360445,3.431697412,9.20E-05,4.03E-16,1.387041761,10.82279136
9.85E-05,0.574091581,0.059420102,2.66E-09,15425.51119,3.74E-07,9.58E-10,2.68E-18,5.53E-07,1.645885771,12.05050287,7.573259464,0.116859896,1.94E-06,2.17E-27,0.821261441,10.2076333
2.30E-05,0.763989639,0.037908818,2.60E-09,25869.11786,3.26E-08,2.75E-09,1.85E-18,4.86E-07,1.500531768,4.264125845,16.2971627,6.700030333,0.002824863,2.89E-12,2.390315896,12.02368289
3.95E-05,0.708749519,0.029335613,2.01E-09,16144.82255,3.71E-07,1.34E-09,1.62E-18,2.70E-07,0.86112763,2.224029581,6.918151234,9.305924452,1.176760359,0.000756092,2.710992866,12.44403607
9.72E-05,0.69808938,0.023634359,9.83E-10,49859.13169,2.36E-07,8.28E-10,2.96E-18,4.63E-07,0.273565465,0.548920374,1.163719953,2.749750318,4.536639222,2.017489235,5.729493941,16.44610143
4.22E-05,0.888904775,0.028653311,2.80E-09,14421.59378,4.54E-08,2.80E-09,3.89E-18,2.55E-07,26.9581635,1.845322849,2.79E-07,1.70E-27,0,0,0.008700619,9.230650968
3.26E-05,0.521793116,0.032739852,2.40E-09,7393.326027,2.32E-07,9.95E-10,2.11E-18,7.70E-07,1.91696069,10.17547621,12.91953005,0.798954745,2.93E-05,1.72E-09,1.198706624,10.69429794
9.67E-05,0.874420227,0.030322253,9.14E-10,42273.25131,2.40E-07,7.58E-10,3.21E-18,8.50E-07,0.27962431,0.613307691,1.44067033,3.561727602,5.68024002,2.146707985,5.427352203,16.02267781
5.47E-05,0.659155457,0.042582475,4.98E-09,27957.59026,3.78E-08,1.61E-09,2.28E-18,5.50E-07,9.013310335,16.08009167,0.367025444,2.33E-07,3.32E-28,0,0.155525971,9.513473256
5.84E-05,0.6307917,0.047838933,7.98E-10,14136.39819,2.61E-07,2.83E-09,2.59E-18,7.30E-07,1.58938389,2.869591079,5.281866507,6.918581556,2.678246669,0.123237582,4.711957461,15.09500292
5.14E-05,0.882189481,0.058439696,1.27E-09,38574.49355,1.89E-07,3.68E-10,1.84E-18,8.39E-07,0.164152751,0.348228017,0.772825441,1.836587065,3.680953899,3.103860094,5.93451293,16.83612192
6.40E-05,0.70949671,0.064074436,8.75E-10,17160.92103,2.23E-07,2.56E-09,2.44E-18,8.16E-07,1.22803733,2.429275697,5.232629826,8.000418601,3.436000343,0.153152481,4.63537887,14.97208294
2.87E-05,0.553451571,0.058511779,3.46E-09,33581.36255,3.94E-07,1.04E-09,3.35E-18,2.80E-07,6.136901372,11.29255037,0.422232079,7.41E-05,9.91E-15,0,0.032218599,9.591923089
6.42E-05,0.605511033,0.069929542,2.32E-09,34934.52366,2.29E-07,1.56E-09,1.23E-18,8.09E-07,0.522072423,1.099449084,2.572507035,5.624779728,3.834845116,0.30876628,3.868888043,13.96886606
4.58E-05,0.71032795,0.018366343,1.90E-09,11777.1889,3.58E-07,2.00E-09,2.45E-18,7.21E-07,2.323951667,12.38596656,13.37607996,0.588460052,3.40E-05,2.43E-25,1.201511059,10.6245945
4.49E-05,0.822581287,0.077720944,4.49E-09,37703.21832,3.45E-07,2.09E-09,2.67E-18,5.30E-07,14.67240337,2.918334254,0.001299465,9.24E-09,6.96E-30,0,0.00038023,9.326201931
6.98E-05,0.637033551,0.015028841,4.73E-09,40617.5001,2.90E-07,2.91E-09,2.22E-18,9.86E-07,15.57594739,4.56635006,0.007547491,1.42E-07,4.74E-28,0,0.351264425,9.662980356
8.16E-05,0.877767334,0.015371644,3.90E-09,14724.29238,2.74E-07,1.03E-09,3.63E-18,7.94E-07,10.80447706,0.022322808,1.63E-07,4.80E-20,0,0,0.30133096,9.550723393
2.08E-05,0.815477798,0.043508865,3.24E-09,37337.31464,3.11E-07,1.45E-09,2.16E-18,6.20E-07,0.792138003,5.454314919,10.76906444,1.069605648,0.000524264,2.72E-13,0.982406099,10.48239001
5.35E-05,0.620777726,0.014064243,1.71E-09,8845.176813,3.54E-07,2.32E-09,3.64E-18,5.87E-07,16.65271866,17.87056435,0.564386481,2.63E-05,9.84E-25,0,0.290099874,9.668111394
5.58E-05,0.743088905,0.020653948,3.35E-09,33746.33747,2.77E-07,2.99E-09,1.18E-18,2.77E-07,1.030523002,3.074531731,10.93964759,5.972174467,0.105653585,1.94E-06,2.089911845,11.65065643
7.10E-05,0.67669757,0.074403463,4.90E-09,31995.86871,8.37E-08,2.29E-09,3.82E-18,5.84E-07,3.451524452,3.02E-08,3.46E-15,9.94E-39,0,0,0.063298416,9.289788349
7.30E-05,0.594984653,0.060810051,6.48E-10,24114.62094,1.02E-07,2.70E-09,1.25E-18,4.30E-07,1.052285785,1.783749408,2.628653277,3.36924637,3.012216813,1.152361949,7.580619536,19.2432571
6.45E-05,0.678975144,0.079220355,3.32E-09,26313.89512,3.66E-07,1.98E-09,1.91E-18,8.15E-07,1.669516114,11.69555068,7.988506051,0.178698867,1.18E-05,5.82E-26,0.665325517,10.18876057
3.13E-05,0.843885186,0.011746826,4.04E-09,9839.344229,1.26E-07,1.42E-09,3.38E-18,9.75E-07,5.450728666,6.47E-05,3.28E-11,4.89E-33,0,0,4.74518E-05,9.220684804
6.32E-05,0.723061903,0.064414985,3.99E-09,24755.3561,3.14E-07,1.39E-09,1.76E-18,2.85E-07,1.444706136,10.93579646,7.26549528,0.144801171,9.57E-06,4.67E-26,0.636613027,10.14081554
8.35E-05,0.70776555,0.011653403,2.75E-09,18756.89912,8.47E-08,1.84E-09,3.90E-18,8.90E-07,19.48322364,9.974251571,0.004535681,9.35E-10,2.34E-32,0,0.405058559,9.664823878
7.52E-05,0.852820963,0.039721491,7.31E-10,27632.44901,1.85E-07,2.14E-09,2.72E-18,8.28E-07,0.74019459,1.546074293,3.576280042,7.109985963,5.813944272,0.872870655,5.555934949,16.21130533
4.06E-05,0.570645071,0.034166799,1.26E-09,46582.56519,1.47E-07,2.58E-09,2.77E-18,5.67E-07,0.769761752,1.479995029,2.911462943,5.536962142,3.432542884,0.178523611,4.37038326,14.62307574
5.38E-05,0.721261381,0.060106251,4.93E-09,43019.78517,2.21E-07,1.63E-09,1.13E-18,7.08E-07,0.614315731,2.211017218,9.357416958,4.358989561,0.054400003,4.38E-07,1.536222934,10.99450909
7.12E-05,0.689482413,0.051193343,4.15E-09,40136.00435,8.86E-08,8.09E-10,2.60E-18,3.28E-07,0.641808295,7.227087276,9.150657887,0.156795487,3.02E-07,1.01E-28,0.871145274,10.23121283
6.93E-05,0.614103185,0.069693884,7.82E-10,21909.27512,3.45E-07,1.39E-09,1.48E-18,8.82E-07,0.63235035,1.126125904,1.904029073,3.216715704,3.463220671,1.350023758,6.164894012,17.19406673
1.47E-05,0.560165121,0.036277821,7.15E-10,43575.91429,3.84E-07,6.10E-10,1.30E-18,9.29E-07,0.231805161,0.425752734,0.730678584,1.196474282,1.897924218,1.751690306,7.083766787,18.62413546
8.23E-05,0.904818922,0.077273683,4.76E-09,21414.33563,1.51E-08,1.43E-09,1.86E-18,3.85E-07,1.803949421,16.88480024,8.659549897,0.001058714,1.57E-13,1.71E-43,0.693875663,10.09028243
9.45E-05,0.724475842,0.036061528,3.17E-09,47330.63591,2.41E-07,1.89E-09,3.98E-18,7.20E-07,12.31225672,8.464846155,0.029310109,1.18E-07,2.60E-28,0,0.311920676,9.64673154
6.66E-05,0.779725743,0.045157005,2.35E-09,9302.207081,1.49E-07,1.23E-09,1.71E-18,7.94E-07,1.554278298,4.846095145,14.98518365,5.628493493,0.020862922,2.92E-09,2.250737612,11.85180968
9.14E-05,0.646436607,0.053267891,6.57E-10,44608.08427,3.07E-08,2.11E-09,1.52E-18,7.33E-07,0.670522241,1.186626006,1.869526321,2.594817525,2.981664735,1.747520654,8.973288276,21.15046844
7.42E-05,0.883964401,0.040944432,7.49E-10,17327.03091,1.74E-07,2.97E-09,1.32E-18,9.29E-07,1.065498748,2.128714857,4.649381997,7.705338036,5.191239888,1.012900061,6.017354997,16.91046459
2.44E-05,0.615020567,0.029739256,4.60E-09,35950.07645,1.83E-07,1.30E-09,3.83E-18,4.60E-07,12.09287842,0.053495906,1.81E-08,6.56E-22,0,0,7.75931E-05,9.229347606
1.84E-05,0.891051575,0.074509167,3.85E-09,47628.75728,3.19E-07,1.95E-09,2.07E-18,4.73E-07,1.266950237,10.45679296,6.540600809,0.100658307,4.00E-06,1.13E-26,0.499528473,10.0878377
5.27E-05,0.875113697,0.074648136,1.71E-09,26550.42567,2.57E-07,2.43E-09,3.45E-18,4.42E-07,1.568333049,9.08718769,14.21573721,0.844180178,1.87E-05,8.81E-26,1.198620755,10.72145481
4.54E-05,0.812929608,0.048824408,2.16E-09,36583.99082,3.37E-07,1.21E-09,1.29E-18,8.57E-07,0.390466327,0.89883771,2.305131833,5.591246326,5.025254553,0.48401337,3.704500067,13.75034673
1.02E-05,0.626422514,0.027812041,1.51E-09,41332.38977,2.50E-07,3.50E-10,3.98E-18,3.35E-07,0.195178317,0.456896253,1.223726612,4.624371043,4.932946044,0.142048196,3.111955236,12.95073446
7.23E-05,0.718101942,0.066382223,3.73E-09,19656.87103,1.35E-07,5.52E-10,2.79E-18,8.60E-07,1.282176706,11.5425653,5.787474289,0.016036836,9.95E-09,2.32E-31,0.542755944,9.975178831
1.54E-05,0.89144647,0.078290669,3.97E-09,42571.20979,2.08E-07,6.23E-10,3.76E-18,7.93E-07,3.509877085,10.40048184,1.339529897,2.55E-05,8.41E-13,5.41E-38,0.099515767,9.602103891
8.04E-05,0.502613774,0.052350444,2.72E-09,48840.64184,2.76E-07,1.33E-09,1.38E-18,7.11E-07,0.403644265,0.843532835,1.927796283,4.605917827,3.090475692,0.245172764,3.514771827,13.47851736
6.50E-05,0.798795325,0.079567561,4.10E-09,7788.804287,2.52E-07,1.30E-09,3.34E-18,4.01E-07,0.213752337,1.27E-06,1.11E-12,5.30E-35,0,0,0.02265662,9.245359502
3.36E-05,0.728242034,0.0781208,9.62E-10,30101.61741,8.75E-09,8.50E-10,2.01E-18,4.52E-07,0.510202388,0.932376422,1.574650991,2.601202499,3.688189139,2.270286057,7.905495118,19.44596637
5.69E-05,0.740473484,0.023433357,2.11E-09,47248.34034,1.40E-07,2.02E-09,1.67E-18,7.65E-07,0.545729231,1.293860143,3.503275461,8.453730442,3.94387971,0.033475718,3.700522747,13.70287534
8.80E-05,0.862513928,0.039425999,4.34E-09,42971.06588,1.27E-07,2.65E-09,1.41E-18,2.97E-07,1.089377154,6.330224126,12.58148856,1.455314881,0.000384847,6.41E-14,1.417126861,10.85113308
4.70E-05,0.56837409,0.030833213,4.77E-09,31143.04669,2.12E-07,1.83E-09,2.62E-18,5.21E-07,15.66919822,2.636998604,0.000380922,4.87E-10,3.96E-32,0,0.155381403,9.423217809
5.96E-05,0.787756927,0.06858617,1.04E-09,18045.12846,3.98E-07,8.25E-10,3.99E-18,6.02E-07,0.633234472,1.58959439,4.991961677,10.11076363,1.969089282,0.000719377,3.019152444,12.82865081
6.62E-05,0.687894924,0.038075176,4.81E-09,24552.10287,3.23E-07,2.53E-09,3.39E-18,4.90E-07,0.014717199,3.09E-08,3.11E-14,8.58E-37,0,0,0.195413492,9.4344606
6.82E-05,0.514319562,0.043759821,3.01E-09,34659.52665,2.65E-07,1.48E-09,3.80E-18,6.65E-07,8.898911856,11.80364695,0.217523304,8.52E-06,1.26E-07,2.57E-11,0.259932487,9.655179665
9.10E-05,0.510310496,0.032631867,2.65E-09,32968.0128,1.13E-07,1.29E-09,3.89E-18,8.62E-07,2.098268205,14.4602404,5.287035282,0.001354619,2.90E-07,2.20E-09,0.778553086,10.10085448
6.48E-05,0.52685765,0.013225958,2.88E-09,22534.64824,2.02E-09,2.26E-09,3.26E-18,8.58E-07,3.704425857,25.1275162,4.60941056,1.36E-05,5.55E-07,4.50E-10,0.71812224,10.0207096
8.84E-05,0.818590091,0.033136693,4.36E-09,10877.81409,2.93E-07,1.88E-09,1.66E-18,5.69E-07,17.83038721,8.661716441,0.095741478,1.13E-05,4.32E-25,0,0.282804998,9.6351204
4.30E-05,0.503587106,0.050898209,3.77E-09,25099.42677,3.06E-07,1.90E-09,2.10E-18,6.36E-07,6.095039546,14.57579669,1.854321704,0.00228997,7.15E-08,8.23E-11,0.22596991,9.739512662
8.09E-05,0.545124701,0.021877287,7.00E-10,41936.64907,2.84E-07,2.48E-09,2.62E-18,5.37E-07,0.745673134,1.329717242,2.127130013,3.062448106,3.007789056,1.053957091,7.082935264,18.5205288
6.18E-05,0.693937101,0.013493047,2.79E-09,11951.26016,2.35E-07,2.67E-09,3.51E-18,2.94E-07,16.09108227,0.117352647,2.58E-06,1.93E-25,0,0,0.280023409,9.527314636
9.08E-05,0.573643387,0.079678833,2.96E-09,45720.78808,2.27E-07,2.92E-09,2.26E-18,6.60E-07,1.26254202,9.612286973,10.79875645,0.382375042,1.44E-05,7.21E-26,0.973040583,10.41287789
9.74E-05,0.625439443,0.029065699,3.74E-09,14000.88819,2.85E-07,2.22E-09,1.50E-18,8.71E-07,5.304341464,16.89967002,4.697608603,0.026499385,6.97E-08,2.95E-30,0.741400072,10.12480617
9.54E-05,0.900406173,0.040033477,2.06E-09,40507.09204,3.76E-07,3.76E-10,1.08E-18,6.99E-07,0.143521164,0.306560214,0.690471965,1.693059969,3.337660383,2.560270268,5.115362764,15.6716149
3.22E-05,0.771175317,0.035802844,4.85E-09,21208.19728,1.33E-07,1.82E-09,3.31E-18,3.45E-07,4.607485672,1.87E-05,6.65E-12,8.08E-34,0,0,2.83896E-05,9.220691735
2.19E-05,0.666288141,0.050862075,3.10E-09,34903.17774,2.03E-07,2.93E-09,1.47E-18,8.41E-07,1.114141334,3.861143903,12.70151152,4.671896631,0.026165787,1.58E-08,1.7759648,11.30503888
4.10E-05,0.529798778,0.067660446,1.75E-09,11092.22973,6.84E-08,2.46E-09,2.19E-18,2.61E-07,2.234358061,4.386383606,9.120332634,5.691322122,0.341972893,1.62E-08,2.759568635,12.49743145
7.65E-05,0.790433198,0.020070741,1.73E-09,43442.75721,1.69E-08,2.72E-09,2.82E-18,8.80E-07,0.980528929,2.465542711,7.880375336,13.25000838,0.710244844,1.08E-07,3.52228947,13.40425804
1.28E-05,0.782299949,0.060208545,4.41E-09,30865.07586,5.00E-08,1.10E-09,1.26E-18,4.69E-07,0.609411364,1.633747723,7.086137424,9.175702139,0.393972198,1.38E-06,2.314263273,11.9378375
2.27E-05,0.839032422,0.052014661,1.70E-09,20471.49092,3.48E-07,2.80E-09,2.98E-18,2.80E-07,2.029146008,11.17344872,13.84654664,0.669442478,2.71E-05,1.65E-25,1.138697529,10.66058756
3.50E-05,0.691933957,0.019132046,3.92E-09,42435.18739,1.36E-07,2.19E-09,3.05E-18,8.19E-07,13.8708421,8.928304228,0.026615234,5.68E-08,5.94E-29,0,0.024482071,9.388707896
9.53E-05,0.797147194,0.040318547,2.91E-09,23953.31879,8.10E-08,2.12E-09,3.25E-18,7.24E-07,9.335983051,18.38275377,0.792523909,2.06E-06,1.17E-26,0,0.329861639,9.678250723
8.63E-05,0.595841377,0.018765592,1.21E-09,14624.79838,1.90E-07,2.19E-09,2.80E-18,7.04E-07,1.494767626,3.254113443,8.176671369,7.696110604,0.848034219,3.57E-07,3.785756329,13.8076496
5.64E-05,0.76906602,0.062037929,3.59E-09,46490.77391,2.49E-07,2.08E-09,2.86E-18,6.29E-07,6.199492116,13.39331849,0.918535709,0.000145109,2.41E-14,0,0.111287735,9.636595229
7.79E-05,0.871302279,0.041219808,1.35E-09,16444.12568,3.43E-07,7.95E-10,2.51E-18,6.79E-07,0.592502153,1.433575022,3.925386743,9.011179005,3.512425702,0.023977531,3.535948786,13.48777985
7.71E-05,0.603865243,0.042823441,4.24E-09,8177.270232,9.06E-08,7.16E-10,1.03E-18,8.02E-07,1.090933478,3.184707167,11.45771982,6.185009735,0.05539143,5.47E-08,2.349256887,11.96546879
8.83E-05,0.67259297,0.012941033,3.01E-09,30264.9408,1.93E-07,2.68E-09,1.11E-18,7.56E-07,0.915851355,2.36865443,7.563950119,8.88721567,0.881063404,0.000226094,3.047201339,12.82937196
6.97E-05,0.67995696,0.053767545,1.04E-09,35500.99907,1.59E-07,2.03E-09,2.39E-18,6.04E-07,0.677781361,1.298604578,2.621443296,5.198032446,4.678421563,0.707963261,5.231512687,15.78071867
7.99E-05,0.839385469,0.020429093,4.64E-09,36383.18677,5.59E-09,7.68E-10,2.78E-18,2.92E-07,0.788260194,8.782991728,10.64020026,0.000698733,1.71E-11,2.01E-36,1.062897021,10.41518561
2.18E-05,0.576241061,0.049881738,3.57E-09,9433.114287,2.45E-07,2.18E-09,2.38E-18,4.35E-07,21.24414919,0.892828235,0.000336915,5.83E-11,1.46E-34,0,0.000191193,9.241699546
